time,level,spatial_ref,no2_conc,o3_conc,co_conc,no_conc,so2_conc
2024-02-01 00:00:00,0.0,0,11.973625,29.582954,309.31052,0.08921575,6.134502
2024-02-01 01:00:00,0.0,0,10.608314,29.698074,292.67014,0.08373746,5.1885986
2024-02-01 02:00:00,0.0,0,10.350491,33.83605,289.42545,0.07075229,4.4546976
2024-02-01 03:00:00,0.0,0,10.423636,34.753532,288.2923,0.07902775,4.5965295
2024-02-01 04:00:00,0.0,0,10.621743,32.46993,268.91623,0.16620423,5.1278706
2024-02-01 05:00:00,0.0,0,15.065364,26.436518,270.20554,0.54152244,6.647087
2024-02-01 06:00:00,0.0,0,17.797174,22.31542,303.25647,2.5157063,8.446979
2024-02-01 07:00:00,0.0,0,20.507372,21.543577,325.09543,6.532985,9.184569
2024-02-01 08:00:00,0.0,0,19.20915,28.100088,317.75787,9.355651,9.159545
2024-02-01 09:00:00,0.0,0,17.43962,35.515686,318.84335,6.9692874,7.911709
2024-02-01 10:00:00,0.0,0,15.856914,45.61027,315.88766,6.9349084,8.447513
2024-02-01 11:00:00,0.0,0,13.987338,51.7233,318.1091,5.839585,11.100635
2024-02-01 12:00:00,0.0,0,14.046685,52.32658,324.98727,5.535731,10.84994
2024-02-01 13:00:00,0.0,0,16.619677,54.207428,329.94363,5.231531,11.925388
2024-02-01 14:00:00,0.0,0,20.0833,47.503555,331.20026,6.2127647,12.634177
2024-02-01 15:00:00,0.0,0,27.886568,36.153942,345.01834,5.2934146,13.000993
2024-02-01 16:00:00,0.0,0,39.252995,20.169012,394.23972,4.327414,13.246631
2024-02-01 17:00:00,0.0,0,43.90511,15.926285,440.61734,6.3450894,14.82148
2024-02-01 18:00:00,0.0,0,41.967556,10.393762,458.11182,6.504011,14.8056
2024-02-01 19:00:00,0.0,0,40.778866,8.970986,498.14645,5.8483386,14.1289
2024-02-01 20:00:00,0.0,0,30.820715,11.60078,449.0963,2.1185436,13.654083
2024-02-01 21:00:00,0.0,0,24.910341,13.443339,432.18542,0.6544407,13.128631
2024-02-01 22:00:00,0.0,0,19.048227,15.481723,419.17636,0.20162123,11.489451
2024-02-01 23:00:00,0.0,0,16.311289,16.91057,415.1338,0.11276787,10.542282
2024-02-02 00:00:00,0.0,0,12.063435,21.302483,402.9423,0.08418747,9.524186
2024-02-02 01:00:00,0.0,0,9.57101,26.714117,385.43246,0.09003642,9.445933
2024-02-02 02:00:00,0.0,0,8.137858,30.181473,368.3868,0.06797407,8.640182
2024-02-02 03:00:00,0.0,0,8.401158,27.658548,351.29578,0.07413802,8.603944
2024-02-02 04:00:00,0.0,0,8.450433,26.14267,344.76685,0.1577393,9.214947
2024-02-02 05:00:00,0.0,0,9.672345,25.113024,341.07724,0.3748095,9.611425
2024-02-02 06:00:00,0.0,0,12.571713,29.202559,335.81686,0.94455165,9.591392
2024-02-02 07:00:00,0.0,0,12.717323,29.175169,326.3046,2.788255,9.368716
2024-02-02 08:00:00,0.0,0,9.65036,37.11577,316.6102,4.2298813,10.301679
2024-02-02 09:00:00,0.0,0,7.8113847,44.657196,304.8767,2.6275704,10.581014
2024-02-02 10:00:00,0.0,0,6.433624,47.980404,309.99994,2.280122,11.315175
2024-02-02 11:00:00,0.0,0,5.3926105,50.17059,294.00012,1.93196,10.245044
2024-02-02 12:00:00,0.0,0,5.09464,54.711636,273.97824,1.6620747,8.060546
2024-02-02 13:00:00,0.0,0,5.249458,57.31699,262.34073,1.4238664,8.062957
2024-02-02 14:00:00,0.0,0,6.136105,62.1685,246.0246,1.1560537,7.7269893
2024-02-02 15:00:00,0.0,0,8.6349745,58.87157,247.75475,0.8785388,7.8077145
2024-02-02 16:00:00,0.0,0,11.044235,51.475224,250.92151,0.29883176,7.850926
2024-02-02 17:00:00,0.0,0,10.302684,47.890854,258.45712,0.14685734,7.7723885
2024-02-02 18:00:00,0.0,0,8.347819,47.514282,255.89374,0.13260859,7.5337377
2024-02-02 19:00:00,0.0,0,8.59253,41.96513,251.63298,0.1342677,7.0657954
2024-02-02 20:00:00,0.0,0,8.000146,38.07754,252.93214,0.111008085,6.7521844
2024-02-02 21:00:00,0.0,0,7.5846443,35.644268,258.11966,0.08774847,6.283312
2024-02-02 22:00:00,0.0,0,7.308844,32.54478,253.77577,0.08112148,5.356712
2024-02-02 23:00:00,0.0,0,8.179845,30.35225,255.02205,0.058281083,5.2982287
2024-02-03 00:00:00,0.0,0,8.581242,32.965366,256.7543,0.052963857,5.4323716
2024-02-03 01:00:00,0.0,0,7.961796,31.249262,257.2412,0.046315547,5.4933257
2024-02-03 02:00:00,0.0,0,8.444368,31.256577,261.29166,0.051244345,5.644583
2024-02-03 03:00:00,0.0,0,9.027344,29.2912,258.2861,0.059297156,5.8820515
