time,level,spatial_ref,no2_conc,o3_conc,co_conc,no_conc,so2_conc
2023-06-01 00:00:00,0.0,0,7.456488,39.241703,173.87483,0.101251006,1.627401
2023-06-01 01:00:00,0.0,0,7.05851,39.573277,168.95038,0.1052709,1.571261
2023-06-01 02:00:00,0.0,0,6.741263,39.453518,165.29912,0.103722215,1.5184642
2023-06-01 03:00:00,0.0,0,6.724561,38.3046,167.00356,0.15126862,1.5130521
2023-06-01 04:00:00,0.0,0,8.102498,38.84638,182.89735,0.79618996,1.5816563
2023-06-01 05:00:00,0.0,0,7.8753953,41.00357,197.98799,1.7412986,1.8982717
2023-06-01 06:00:00,0.0,0,9.001144,42.491184,205.0583,2.657565,2.3532062
2023-06-01 07:00:00,0.0,0,7.4528966,55.416615,204.4706,1.760924,2.6998112
2023-06-01 08:00:00,0.0,0,5.977356,70.16947,186.91675,1.4245505,2.5020754
2023-06-01 09:00:00,0.0,0,5.121928,79.90137,174.544,0.9921163,2.2564209
2023-06-01 10:00:00,0.0,0,3.9207373,86.247856,169.01009,0.8370877,2.0707583
2023-06-01 11:00:00,0.0,0,3.6885653,92.0431,168.94969,0.73667836,1.9483261
2023-06-01 12:00:00,0.0,0,4.1885314,93.67655,160.02625,0.7058831,1.7782493
2023-06-01 13:00:00,0.0,0,4.3793283,92.227264,150.21999,0.8123069,1.9246122
2023-06-01 14:00:00,0.0,0,4.6481757,92.32345,147.09862,0.8788896,2.0738137
2023-06-01 15:00:00,0.0,0,5.382021,90.257355,146.72983,0.88458633,2.1316068
2023-06-01 16:00:00,0.0,0,7.431576,84.90015,148.83669,0.98933226,2.0645282
2023-06-01 17:00:00,0.0,0,10.067822,78.93473,159.18065,0.6171997,2.1058362
2023-06-01 18:00:00,0.0,0,15.105392,73.11408,171.78914,0.24047875,2.0366476
2023-06-01 19:00:00,0.0,0,18.830988,57.602203,189.89815,0.22421652,2.116831
2023-06-01 20:00:00,0.0,0,19.684647,54.93449,195.45372,0.16434143,2.1466591
2023-06-01 21:00:00,0.0,0,19.199442,54.292507,189.0149,0.14157745,2.0439336
2023-06-01 22:00:00,0.0,0,16.742764,57.173664,176.17473,0.10825178,2.1795247
2023-06-01 23:00:00,0.0,0,14.089699,56.697987,162.41899,0.08415875,2.1986873
2023-06-02 00:00:00,0.0,0,10.113707,54.46205,153.48824,0.0609847,2.0884578
2023-06-02 01:00:00,0.0,0,8.315449,52.112514,148.47337,0.06161353,1.8803812
2023-06-02 02:00:00,0.0,0,7.031891,50.03569,147.15817,0.070234194,1.8195176
2023-06-02 03:00:00,0.0,0,7.357404,47.99228,149.80617,0.09880038,1.8377429
2023-06-02 04:00:00,0.0,0,9.328841,42.724384,182.59035,0.8030974,1.8947711
2023-06-02 05:00:00,0.0,0,12.324974,43.56558,211.66284,3.5791328,2.0086462
2023-06-02 06:00:00,0.0,0,11.331729,50.070328,212.29033,3.7224998,2.708165
