time,level,spatial_ref,no2_conc,o3_conc,co_conc,no_conc,so2_conc
2024-12-01 00:00:00,0.0,0,2.4403164,59.943592,152.92613,0.029460287,1.1637672
2024-12-01 01:00:00,0.0,0,2.38307,60.47838,150.53862,0.018043049,1.3566417
2024-12-01 02:00:00,0.0,0,2.00048,60.947285,148.86375,0.015583978,1.7059894
2024-12-01 03:00:00,0.0,0,1.6708494,61.377888,147.73308,0.015772864,1.8846105
2024-12-01 04:00:00,0.0,0,1.5101081,62.411205,145.83293,0.022808423,1.9584867
2024-12-01 05:00:00,0.0,0,1.5848804,63.209713,144.70486,0.027177373,2.0765696
2024-12-01 06:00:00,0.0,0,1.736005,63.22351,146.01585,0.037792582,2.0815642
2024-12-01 07:00:00,0.0,0,2.1055179,62.3526,147.40874,0.067770384,1.9665383
2024-12-01 08:00:00,0.0,0,2.491791,61.50902,149.21683,0.11655447,1.6286492
2024-12-01 09:00:00,0.0,0,2.6793926,60.938282,149.79535,0.16602896,1.6521386
2024-12-01 10:00:00,0.0,0,2.8712761,60.444668,149.56049,0.2172591,1.8192762
2024-12-01 11:00:00,0.0,0,2.963658,59.326324,151.40623,0.29100367,1.8708496
2024-12-01 12:00:00,0.0,0,2.8805535,56.434128,154.63216,0.35090005,1.7856135
2024-12-01 13:00:00,0.0,0,3.0205624,54.84358,158.57971,0.32744148,1.6308826
2024-12-01 14:00:00,0.0,0,3.194207,54.18974,162.29594,0.2714963,1.5845671
2024-12-01 15:00:00,0.0,0,4.6142373,51.617523,165.58626,0.111386746,1.7296933
2024-12-01 16:00:00,0.0,0,5.586431,50.607525,168.57474,0.06936023,1.8159555
2024-12-01 17:00:00,0.0,0,5.8578987,51.09216,169.17505,0.07662966,2.0765328
2024-12-01 18:00:00,0.0,0,5.3529434,52.398197,166.79901,0.087326884,2.2067792
2024-12-01 19:00:00,0.0,0,4.875015,51.03894,166.15868,0.089452595,2.1764967
2024-12-01 20:00:00,0.0,0,4.79557,50.64175,166.91371,0.07812773,2.1598833
2024-12-01 21:00:00,0.0,0,4.9186826,48.484913,168.0551,0.06797052,1.9037024
2024-12-01 22:00:00,0.0,0,4.506989,48.427708,167.88911,0.05476449,1.9283229
2024-12-01 23:00:00,0.0,0,4.392691,47.7119,168.07445,0.045660067,1.8895664
2024-12-02 00:00:00,0.0,0,3.8832157,48.309372,171.4683,0.038327266,1.9473257
2024-12-02 01:00:00,0.0,0,3.918026,50.15006,174.94476,0.034048613,1.8425394
2024-12-02 02:00:00,0.0,0,3.8344545,51.3508,179.28358,0.031449806,1.6579603
2024-12-02 03:00:00,0.0,0,3.9044273,52.21403,183.05768,0.032243248,1.7264625
2024-12-02 04:00:00,0.0,0,4.3875294,50.90769,187.21333,0.056817364,1.8802428
2024-12-02 05:00:00,0.0,0,5.9110866,47.89276,196.65399,0.13316458,2.0985143
2024-12-02 06:00:00,0.0,0,9.4015665,44.811176,208.3628,0.2760127,2.5454595
2024-12-02 07:00:00,0.0,0,12.260293,39.969017,216.36595,0.60955447,2.8401935
2024-12-02 08:00:00,0.0,0,13.31737,36.489452,217.25523,1.0269581,2.5867934
2024-12-02 09:00:00,0.0,0,10.562617,41.830097,213.7548,1.1747333,2.6477215
2024-12-02 10:00:00,0.0,0,10.1473675,39.01,211.94122,1.037191,2.7157726
2024-12-02 11:00:00,0.0,0,10.474994,38.681942,212.65314,1.067993,3.0291455
2024-12-02 12:00:00,0.0,0,8.7102165,43.22528,213.52553,0.956628,3.2079012
2024-12-02 13:00:00,0.0,0,9.040713,39.98981,216.86629,0.930988,3.4729435
2024-12-02 14:00:00,0.0,0,9.881665,37.244846,222.83345,0.8076491,3.8118935
2024-12-02 15:00:00,0.0,0,12.028684,31.637877,236.4665,0.5797401,3.7661536
