time,level,spatial_ref,no2_conc,o3_conc,co_conc,no_conc,so2_conc
2024-05-01 00:00:00,0.0,0,7.1482396,56.552017,174.6017,0.024486495,2.5845392
2024-05-01 01:00:00,0.0,0,6.5714545,55.673126,164.61165,0.021780504,2.390332
2024-05-01 02:00:00,0.0,0,5.8100276,58.285004,163.90965,0.02314593,2.737356
2024-05-01 03:00:00,0.0,0,6.1511326,54.226215,165.80615,0.039120115,3.1323502
2024-05-01 04:00:00,0.0,0,9.067607,52.075348,170.26138,0.26222345,3.338641
2024-05-01 05:00:00,0.0,0,11.166471,49.9617,192.6964,1.4759263,3.652856
2024-05-01 06:00:00,0.0,0,7.790604,53.255436,179.93524,2.0070698,3.6539233
2024-05-01 07:00:00,0.0,0,7.5921187,57.49515,176.21375,1.9481367,3.4518926
2024-05-01 08:00:00,0.0,0,6.9836793,60.623123,173.37846,1.4677439,3.1083171
2024-05-01 09:00:00,0.0,0,6.2302303,66.04716,169.66829,1.3925648,2.8205318
2024-05-01 10:00:00,0.0,0,4.8937664,69.25942,167.05385,1.0146257,2.5083296
2024-05-01 11:00:00,0.0,0,3.9368057,73.924446,159.57124,0.7114804,2.1812832
2024-05-01 12:00:00,0.0,0,3.7577782,77.282295,154.65515,0.69898605,1.981645
2024-05-01 13:00:00,0.0,0,3.4174464,78.05097,151.83284,0.66776603,1.9199815
2024-05-01 14:00:00,0.0,0,3.3777285,80.91595,149.0713,0.63235444,1.9767061
2024-05-01 15:00:00,0.0,0,3.828678,78.46301,143.8039,0.6216525,1.9657569
2024-05-01 16:00:00,0.0,0,4.1740074,72.84804,145.68336,0.5677722,2.1052957
2024-05-01 17:00:00,0.0,0,6.4958644,71.12145,154.94844,0.30528376,2.3185494
2024-05-01 18:00:00,0.0,0,8.341338,68.08988,158.79105,0.13405396,2.55469
2024-05-01 19:00:00,0.0,0,9.314713,65.86096,159.40947,0.06743761,2.7283204
2024-05-01 20:00:00,0.0,0,9.672608,60.467606,162.60788,0.058062002,2.8954427
2024-05-01 21:00:00,0.0,0,9.736209,59.331524,162.36275,0.048841525,3.0070713
2024-05-01 22:00:00,0.0,0,8.522282,61.20337,158.53706,0.040682126,3.2243578
2024-05-01 23:00:00,0.0,0,8.050981,58.93158,154.6937,0.028908579,3.3415782
2024-05-02 00:00:00,0.0,0,7.2282634,60.101055,157.74669,0.02439397,3.2467248
2024-05-02 01:00:00,0.0,0,6.6452365,60.65558,155.88307,0.023174053,3.131397
2024-05-02 02:00:00,0.0,0,6.5436673,59.95143,154.94788,0.024850048,3.0497675
2024-05-02 03:00:00,0.0,0,8.468795,58.21811,159.12083,0.035558518,3.352026
