time,level,spatial_ref,no2_conc,o3_conc,co_conc,no_conc,so2_conc
2023-02-01 00:00:00,0.0,0,5.8295956,57.833218,196.5378,0.03217456,7.2806435
2023-02-01 01:00:00,0.0,0,6.0638137,51.26747,282.14716,0.03250733,6.169647
2023-02-01 02:00:00,0.0,0,6.3250012,54.486927,222.50238,0.03613347,5.1537213
2023-02-01 03:00:00,0.0,0,6.501978,53.72958,216.89629,0.05830211,3.8097599
2023-02-01 04:00:00,0.0,0,7.641014,53.680164,220.8086,0.09332713,3.4082873
2023-02-01 05:00:00,0.0,0,8.382396,55.545986,227.86687,0.19592862,4.0402455
2023-02-01 06:00:00,0.0,0,10.517136,55.50089,248.65462,0.39925042,4.3050265
2023-02-01 07:00:00,0.0,0,9.737343,57.79793,237.61931,1.664875,4.324825
2023-02-01 08:00:00,0.0,0,7.678372,59.077347,211.14436,2.4036264,4.4074225
2023-02-01 09:00:00,0.0,0,6.5365806,61.611816,192.69508,2.2647438,4.2687373
2023-02-01 10:00:00,0.0,0,5.576506,63.747425,181.72359,1.8029596,4.033751
2023-02-01 11:00:00,0.0,0,5.179339,67.028984,178.7359,1.4230424,4.0941105
2023-02-01 12:00:00,0.0,0,4.444986,72.25369,169.96338,1.2571907,4.2998266
2023-02-01 13:00:00,0.0,0,4.686938,73.87415,169.08937,1.2075435,4.34148
2023-02-01 14:00:00,0.0,0,6.0625606,74.91199,170.31982,1.124962,4.3998284
2023-02-01 15:00:00,0.0,0,9.795171,68.91543,192.13324,0.9661629,4.5186253
2023-02-01 16:00:00,0.0,0,15.173172,61.825806,224.30328,0.5434918,4.418143
2023-02-01 17:00:00,0.0,0,19.8697,56.73737,236.57239,0.3800504,4.4145126
2023-02-01 18:00:00,0.0,0,19.083534,59.854794,237.9754,0.27487582,5.076945
2023-02-01 19:00:00,0.0,0,18.46448,58.484188,244.52989,0.25135806,5.790746
2023-02-01 20:00:00,0.0,0,17.4594,56.750042,252.79681,0.23162334,6.582613
2023-02-01 21:00:00,0.0,0,17.82824,57.019207,250.90845,0.19277734,6.3354936
