time,level,spatial_ref,no2_conc,o3_conc,co_conc,no_conc,so2_conc
2024-11-01 00:00:00,0.0,0,6.925779,58.482624,203.47578,0.043046456,3.2145946
2024-11-01 01:00:00,0.0,0,6.629252,59.277573,199.95586,0.0403837,3.389636
2024-11-01 02:00:00,0.0,0,5.917286,60.0309,197.52344,0.03545549,3.0977604
2024-11-01 03:00:00,0.0,0,5.602507,59.277737,196.54591,0.03989579,3.070634
2024-11-01 04:00:00,0.0,0,5.903185,58.996094,198.42757,0.0637576,3.4481003
2024-11-01 05:00:00,0.0,0,9.149036,57.15244,208.82127,0.15706547,3.9899104
2024-11-01 06:00:00,0.0,0,13.60289,51.178177,226.17628,1.5540377,4.239716
2024-11-01 07:00:00,0.0,0,15.629917,49.30672,229.94267,3.567378,4.8171573
2024-11-01 08:00:00,0.0,0,11.541743,57.29159,212.88316,2.8041008,5.3029785
2024-11-01 09:00:00,0.0,0,9.716296,60.1403,208.3855,2.2328615,5.733032
2024-11-01 10:00:00,0.0,0,8.338426,67.149864,200.53682,1.6109637,6.109424
2024-11-01 11:00:00,0.0,0,7.7160316,70.96817,191.057,1.5031916,6.161234
2024-11-01 12:00:00,0.0,0,6.887789,76.04786,186.87183,1.350985,6.3533845
2024-11-01 13:00:00,0.0,0,7.0772896,79.83072,182.5716,1.1943679,6.3027935
2024-11-01 14:00:00,0.0,0,8.890541,79.42065,182.22313,1.0305747,6.19487
2024-11-01 15:00:00,0.0,0,12.91023,71.967026,197.131,0.8174434,5.991121
2024-11-01 16:00:00,0.0,0,21.251194,64.4681,234.37914,0.6556829,5.9060054
2024-11-01 17:00:00,0.0,0,24.311632,61.10541,267.8668,0.28163248,6.220328
2024-11-01 18:00:00,0.0,0,20.69669,63.730927,287.15677,0.28357524,6.5558667
2024-11-01 19:00:00,0.0,0,19.655428,67.81682,295.7482,0.2140368,6.5449166
2024-11-01 20:00:00,0.0,0,17.443779,71.59431,294.7085,0.13855286,6.5701146
2024-11-01 21:00:00,0.0,0,14.637432,72.67365,289.86026,0.08662819,6.6894965
2024-11-01 22:00:00,0.0,0,12.406783,72.4515,275.4885,0.06316133,6.0851874
2024-11-01 23:00:00,0.0,0,11.137492,71.05815,257.45135,0.043813247,5.613266
2024-11-02 00:00:00,0.0,0,9.026147,71.60671,238.29106,0.039622825,5.685669
2024-11-02 01:00:00,0.0,0,7.4519706,65.650826,230.49847,0.02820381,5.2363334
2024-11-02 02:00:00,0.0,0,6.1432853,62.900043,221.17,0.031538624,4.296722
2024-11-02 03:00:00,0.0,0,6.1664786,58.611954,209.79652,0.037204016,4.013523
2024-11-02 04:00:00,0.0,0,6.719803,57.190838,207.76506,0.06894041,4.3605237
2024-11-02 05:00:00,0.0,0,8.348521,56.812458,209.28926,0.11994138,4.734398
2024-11-02 06:00:00,0.0,0,10.181127,57.74454,216.5464,0.631303,4.772866
2024-11-02 07:00:00,0.0,0,9.114553,60.606297,217.00087,1.5941738,4.76903
2024-11-02 08:00:00,0.0,0,8.439271,58.155537,202.04308,1.6296109,4.914026
2024-11-02 09:00:00,0.0,0,10.143575,54.35794,192.98338,1.554151,5.921623
2024-11-02 10:00:00,0.0,0,10.049367,53.43692,194.46558,1.4271156,5.682634
2024-11-02 11:00:00,0.0,0,8.743524,63.29164,191.8994,1.4853773,5.8714776
2024-11-02 12:00:00,0.0,0,6.844745,71.88943,191.38594,1.4407986,5.5670643
