time,level,spatial_ref,no2_conc,o3_conc,co_conc,no_conc,so2_conc
2024-03-01 00:00:00,0.0,0,2.9779427,88.41211,207.24461,0.011748972,4.131334
2024-03-01 01:00:00,0.0,0,3.2164905,83.18078,203.23358,0.012587264,4.2278295
2024-03-01 02:00:00,0.0,0,2.9861069,86.4221,195.62677,0.01364183,4.5140285
2024-03-01 03:00:00,0.0,0,2.4218445,86.398926,190.40099,0.0145314885,4.511992
2024-03-01 04:00:00,0.0,0,2.6662812,80.99707,182.38133,0.028548425,4.9029503
2024-03-01 05:00:00,0.0,0,4.1983614,82.57879,205.31001,0.061930906,4.5020976
2024-03-01 06:00:00,0.0,0,7.244269,82.12472,207.08305,0.28776982,3.9217176
2024-03-01 07:00:00,0.0,0,6.8181806,81.24082,204.9809,0.39507362,3.1897707
2024-03-01 08:00:00,0.0,0,6.371158,82.737755,219.7895,0.51439506,3.250511
2024-03-01 09:00:00,0.0,0,5.8392544,84.25146,193.8429,0.48762652,2.982013
2024-03-01 10:00:00,0.0,0,5.6365986,85.53603,194.06543,0.4475741,2.995596
2024-03-01 11:00:00,0.0,0,5.398398,84.932526,207.26904,0.3961158,3.056042
2024-03-01 12:00:00,0.0,0,6.236977,78.9865,201.65137,0.3489066,2.7131212
2024-03-01 13:00:00,0.0,0,8.710813,71.50413,208.84908,0.48134938,2.5218637
2024-03-01 14:00:00,0.0,0,9.783426,72.87926,210.28252,0.58804625,2.50402
2024-03-01 15:00:00,0.0,0,9.087451,77.66331,217.5771,0.38154352,2.5413368
2024-03-01 16:00:00,0.0,0,9.032154,72.37467,216.07515,0.20270838,2.7155597
2024-03-01 17:00:00,0.0,0,10.444034,68.94963,222.78789,0.15864052,2.769634
2024-03-01 18:00:00,0.0,0,9.8178835,73.81037,224.82854,0.107320376,2.8145535
2024-03-01 19:00:00,0.0,0,10.223183,69.632225,217.08586,0.09877018,2.7782648
2024-03-01 20:00:00,0.0,0,11.835857,63.635975,218.69745,0.06503124,2.5262566
2024-03-01 21:00:00,0.0,0,13.6572275,53.523113,211.48926,0.06976583,2.3361475
2024-03-01 22:00:00,0.0,0,12.676877,52.32481,199.9206,0.056393404,1.9365497
2024-03-01 23:00:00,0.0,0,10.5381365,52.09384,202.12132,0.048480332,1.6374687
2024-03-02 00:00:00,0.0,0,7.12718,57.2345,201.93811,0.045356307,1.8728828
2024-03-02 01:00:00,0.0,0,7.0309486,57.24892,189.27386,0.03110993,2.0234902
2024-03-02 02:00:00,0.0,0,6.737305,56.829067,184.90617,0.03126151,2.1084218
2024-03-02 03:00:00,0.0,0,6.110602,56.284058,181.42448,0.033817094,2.4272106
2024-03-02 04:00:00,0.0,0,6.29998,56.9106,183.45404,0.07257957,2.8215818
2024-03-02 05:00:00,0.0,0,7.7911477,55.82686,191.49657,0.13652487,3.0446937
2024-03-02 06:00:00,0.0,0,10.082188,52.770218,211.34273,1.0369068,3.4500263
2024-03-02 07:00:00,0.0,0,9.182993,49.499664,213.51228,1.7675744,3.390972
2024-03-02 08:00:00,0.0,0,7.736576,51.893482,197.07024,2.0716345,4.2238355
2024-03-02 09:00:00,0.0,0,8.765626,53.438717,189.72115,1.9126139,4.19143
2024-03-02 10:00:00,0.0,0,8.209061,62.874287,187.29016,1.5219992,3.8901787
2024-03-02 11:00:00,0.0,0,8.745942,65.54608,186.56529,1.2845017,3.9308262
2024-03-02 12:00:00,0.0,0,7.56938,72.15444,174.89369,1.1288818,3.8612077
2024-03-02 13:00:00,0.0,0,6.8960094,74.46922,167.80852,0.9783244,3.4437325
2024-03-02 14:00:00,0.0,0,7.148953,76.0657,180.1595,0.9157991,3.2631912
2024-03-02 15:00:00,0.0,0,8.142629,75.46842,195.30339,0.8018535,3.2315083
2024-03-02 16:00:00,0.0,0,12.164783,70.31402,214.77727,0.50694853,3.2439995
2024-03-02 17:00:00,0.0,0,17.898672,64.176025,230.26045,0.1894532,3.5567236
2024-03-02 18:00:00,0.0,0,23.339636,57.18176,265.4869,0.18098472,4.1096625
2024-03-02 19:00:00,0.0,0,22.81283,57.91283,304.48758,0.17078131,3.940633
2024-03-02 20:00:00,0.0,0,21.766394,60.6273,337.21106,0.16849278,3.9069345
2024-03-02 21:00:00,0.0,0,20.385477,63.353794,361.44632,0.15102676,4.0844445
2024-03-02 22:00:00,0.0,0,18.956535,64.3886,363.8759,0.13053574,3.7590888
2024-03-02 23:00:00,0.0,0,16.908508,62.761036,351.46817,0.09194823,3.6154191
2024-03-03 00:00:00,0.0,0,12.284749,71.536964,318.8739,0.051811147,3.31917
2024-03-03 01:00:00,0.0,0,10.185158,69.64509,291.73172,0.024517573,3.061783
2024-03-03 02:00:00,0.0,0,7.412667,69.10442,267.4715,0.02099417,2.9202354
2024-03-03 03:00:00,0.0,0,6.767781,66.90962,264.87012,0.022139328,2.8848693
2024-03-03 04:00:00,0.0,0,6.4740868,65.44232,272.66153,0.030630315,2.8975194
2024-03-03 05:00:00,0.0,0,7.2489734,67.09243,285.59918,0.074282505,3.3665721
2024-03-03 06:00:00,0.0,0,6.388558,65.440865,290.4148,0.58731747,3.3454554
2024-03-03 07:00:00,0.0,0,6.457529,60.785145,301.99527,1.7768087,3.5600646
2024-03-03 08:00:00,0.0,0,6.0128345,62.32605,302.74258,2.1316817,4.258617
2024-03-03 09:00:00,0.0,0,5.667275,67.29782,269.1448,2.143201,4.2106547
2024-03-03 10:00:00,0.0,0,5.1346364,71.388756,247.74696,1.7860521,4.5614333
2024-03-03 11:00:00,0.0,0,5.391022,73.54536,225.78639,1.4513255,4.867066
2024-03-03 12:00:00,0.0,0,4.7293243,76.04027,211.27315,1.0427185,4.243672
2024-03-03 13:00:00,0.0,0,4.0877542,82.38645,192.81493,0.784244,3.269167
2024-03-03 14:00:00,0.0,0,3.4224653,83.02044,186.61992,0.5722052,2.7448196
2024-03-03 15:00:00,0.0,0,3.9978285,82.9218,195.0851,0.37632182,2.406561
2024-03-03 16:00:00,0.0,0,7.294351,75.710304,226.89131,0.3141434,2.4204342
2024-03-03 17:00:00,0.0,0,11.068466,71.48416,237.8454,0.14768513,2.740446
2024-03-03 18:00:00,0.0,0,11.475764,66.66245,243.96584,0.13466798,2.9214036
2024-03-03 19:00:00,0.0,0,15.145299,58.022312,266.0777,0.19329841,2.9450815
2024-03-03 20:00:00,0.0,0,13.977181,52.07751,295.53665,0.16824113,2.7936823
2024-03-03 21:00:00,0.0,0,13.73652,48.450733,315.5503,0.11059123,2.6414294
2024-03-03 22:00:00,0.0,0,11.017807,47.343243,295.26926,0.0794742,2.099838
2024-03-03 23:00:00,0.0,0,9.739406,47.44051,271.19287,0.04968944,1.7829103
2024-03-04 00:00:00,0.0,0,6.160835,52.79694,235.04106,0.043719694,1.7569851
