time,level,spatial_ref,no2_conc,o3_conc,co_conc,no_conc,so2_conc
2024-09-01 00:00:00,0.0,0,10.620709,33.829525,265.40405,0.07662315,1.857195
2024-09-01 01:00:00,0.0,0,10.779594,36.229492,263.99338,0.04367658,2.1290317
2024-09-01 02:00:00,0.0,0,12.466331,30.666162,265.23416,0.04610756,2.1988957
2024-09-01 03:00:00,0.0,0,12.713016,28.220549,264.36505,0.065973155,2.5346055
2024-09-01 04:00:00,0.0,0,13.403244,29.092077,262.51086,0.11910028,2.9226263
2024-09-01 05:00:00,0.0,0,11.317773,25.820917,268.38962,1.1357155,3.2350638
2024-09-01 06:00:00,0.0,0,8.5051565,30.45299,266.85962,1.9896755,3.7031739
2024-09-01 07:00:00,0.0,0,7.9585013,43.37697,250.98169,1.9584125,3.8925178
2024-09-01 08:00:00,0.0,0,6.048123,56.187256,238.46297,1.391118,3.928688
2024-09-01 09:00:00,0.0,0,4.6090727,66.5206,233.18233,0.7436885,3.915684
2024-09-01 10:00:00,0.0,0,4.0753045,74.31487,228.71428,0.6290814,3.467478
2024-09-01 11:00:00,0.0,0,3.7268822,78.36903,219.20146,0.56762093,3.2530487
2024-09-01 12:00:00,0.0,0,3.4719794,83.62735,214.98015,0.487028,3.1386898
2024-09-01 13:00:00,0.0,0,3.272603,89.39181,207.60205,0.50833493,3.0040066
2024-09-01 14:00:00,0.0,0,4.056225,89.858604,196.86082,0.5081745,2.8310583
2024-09-01 15:00:00,0.0,0,5.1845074,86.74014,192.66626,0.54307866,2.8452666
2024-09-01 16:00:00,0.0,0,7.1416683,79.92694,204.63795,0.4272034,2.9152431
2024-09-01 17:00:00,0.0,0,10.968137,74.872284,213.2094,0.15426886,3.1969922
2024-09-01 18:00:00,0.0,0,14.055153,71.33427,222.09889,0.070967995,3.451627
2024-09-01 19:00:00,0.0,0,17.038713,60.71527,234.53456,0.07986813,3.772215
2024-09-01 20:00:00,0.0,0,18.450829,53.080547,239.73613,0.06528526,3.9264698
2024-09-01 21:00:00,0.0,0,15.456009,52.193363,237.98634,0.053064823,3.5126712
2024-09-01 22:00:00,0.0,0,15.845588,52.485798,236.82631,0.039293017,3.3480957
2024-09-01 23:00:00,0.0,0,14.241752,48.612232,236.63521,0.031078719,3.0432565
2024-09-02 00:00:00,0.0,0,10.862498,43.80866,239.78448,0.027364789,3.0286858
2024-09-02 01:00:00,0.0,0,6.7081623,59.151608,244.05104,0.020556228,2.860895
2024-09-02 02:00:00,0.0,0,5.3743534,60.34912,243.54524,0.015901802,2.8750045
2024-09-02 03:00:00,0.0,0,6.7017713,59.419907,240.12364,0.026792789,2.9478405
2024-09-02 04:00:00,0.0,0,10.550978,60.062664,242.55418,0.09512923,3.043003
2024-09-02 05:00:00,0.0,0,16.586946,55.466503,234.10283,0.92399806,3.1564972
2024-09-02 06:00:00,0.0,0,16.211287,58.27315,247.57928,3.3077028,3.6488035
2024-09-02 07:00:00,0.0,0,12.313594,63.218185,248.05092,2.9801285,4.507252
2024-09-02 08:00:00,0.0,0,11.91945,68.629036,241.16608,1.8899297,5.0946884
2024-09-02 09:00:00,0.0,0,10.106017,82.90014,226.8421,1.3296732,4.915936
2024-09-02 10:00:00,0.0,0,7.562633,95.52688,200.75836,0.9480834,4.307096
2024-09-02 11:00:00,0.0,0,6.151251,104.85839,189.81526,0.6325473,3.4821885
2024-09-02 12:00:00,0.0,0,4.714317,113.39569,185.99184,0.57446,2.9998605
2024-09-02 13:00:00,0.0,0,4.5317254,120.267555,184.26256,0.6362048,2.7502291
2024-09-02 14:00:00,0.0,0,5.18339,120.842224,182.86865,0.6287896,2.6027334
2024-09-02 15:00:00,0.0,0,6.094893,116.86207,183.90407,0.6304699,2.6084225
2024-09-02 16:00:00,0.0,0,7.29699,105.4564,183.9372,0.43302009,2.7183144
2024-09-02 17:00:00,0.0,0,9.797005,92.919365,187.58716,0.12560071,2.722185
2024-09-02 18:00:00,0.0,0,11.009576,84.37386,191.84424,0.06144641,2.6774023
2024-09-02 19:00:00,0.0,0,11.268456,77.24784,196.33295,0.040747557,2.583666
2024-09-02 20:00:00,0.0,0,11.226586,72.848465,198.2696,0.025012584,2.513848
2024-09-02 21:00:00,0.0,0,10.587761,74.83006,198.37462,0.020946799,2.369222
2024-09-02 22:00:00,0.0,0,9.803542,79.11066,197.56879,0.01370933,2.3666909
