time,level,spatial_ref,no2_conc,o3_conc,co_conc,no_conc,so2_conc
2023-04-01 00:00:00,0.0,0,11.21345,53.60758,182.26466,0.08916128,1.8411354
2023-04-01 01:00:00,0.0,0,10.9345045,51.09377,207.31947,0.08495841,2.173465
2023-04-01 02:00:00,0.0,0,9.765943,48.669384,201.22441,0.08760401,2.1611216
2023-04-01 03:00:00,0.0,0,10.400418,46.969177,204.20659,0.10524795,2.1646423
2023-04-01 04:00:00,0.0,0,11.711227,44.399555,212.63916,0.19107677,2.6670234
2023-04-01 05:00:00,0.0,0,12.598615,37.17317,217.55138,0.6181651,3.0224664
2023-04-01 06:00:00,0.0,0,14.788857,38.058548,231.37505,4.550877,3.5946074
2023-04-01 07:00:00,0.0,0,11.136542,52.533432,220.2199,2.528081,3.4031918
2023-04-01 08:00:00,0.0,0,9.3955555,64.940346,202.59131,1.4628624,3.4421413
2023-04-01 09:00:00,0.0,0,6.074354,71.20803,181.03493,1.039481,3.1074355
2023-04-01 10:00:00,0.0,0,5.7508698,77.10876,149.64612,0.7637655,2.452687
2023-04-01 11:00:00,0.0,0,5.430626,84.197845,143.68361,0.72811437,1.8333472
2023-04-01 12:00:00,0.0,0,4.4943013,88.256035,136.10764,0.71177006,1.4277965
2023-04-01 13:00:00,0.0,0,3.5951555,92.87994,136.91724,0.7113855,0.87737346
2023-04-01 14:00:00,0.0,0,3.9981868,93.27706,134.58138,0.63469785,0.94448763
2023-04-01 15:00:00,0.0,0,4.3393846,92.458824,135.15208,0.58313376,1.0140405
2023-04-01 16:00:00,0.0,0,7.150785,84.50295,145.54572,0.4225141,1.2430533
2023-04-01 17:00:00,0.0,0,8.772519,83.17069,146.50139,0.13081862,1.4629613
2023-04-01 18:00:00,0.0,0,7.660195,83.58568,141.3546,0.0738251,1.3804531
2023-04-01 19:00:00,0.0,0,8.073634,79.38244,143.7656,0.07727153,1.3846003
2023-04-01 20:00:00,0.0,0,9.468566,70.81501,152.61269,0.0955834,1.4740304
2023-04-01 21:00:00,0.0,0,10.982038,65.35852,156.00066,0.102030374,1.7135568
2023-04-01 22:00:00,0.0,0,11.37513,57.165096,157.64145,0.09003287,1.7249786
2023-04-01 23:00:00,0.0,0,9.188058,60.97083,156.12416,0.07745922,1.2744994
2023-04-02 00:00:00,0.0,0,6.210008,67.516136,157.83551,0.063286856,1.3072067
2023-04-02 01:00:00,0.0,0,6.1850834,68.19886,180.69049,0.04611215,1.8698474
2023-04-02 02:00:00,0.0,0,5.6708717,64.61978,182.06151,0.050160468,2.0858338
2023-04-02 03:00:00,0.0,0,6.4522777,59.873737,183.4367,0.061724257,2.1445186
2023-04-02 04:00:00,0.0,0,7.6837935,54.11916,187.20178,0.08666726,2.227581
2023-04-02 05:00:00,0.0,0,8.959694,52.17508,208.87874,0.35946712,2.5414312
2023-04-02 06:00:00,0.0,0,9.152424,52.67424,227.8554,1.1524814,2.8082
2023-04-02 07:00:00,0.0,0,7.0145535,62.61519,194.32733,1.1950551,2.7768486
2023-04-02 08:00:00,0.0,0,5.862249,70.43836,181.24298,1.129038,2.8090267
2023-04-02 09:00:00,0.0,0,5.9395123,80.44565,175.95905,1.0483413,3.423665
2023-04-02 10:00:00,0.0,0,4.501064,84.961815,164.5962,1.2606337,3.0566673
2023-04-02 11:00:00,0.0,0,4.4843593,86.31925,168.38744,1.2072893,2.9650214
2023-04-02 12:00:00,0.0,0,4.3905616,89.83203,167.27626,1.0789005,2.562949
2023-04-02 13:00:00,0.0,0,4.0190873,89.22306,164.73674,1.1081187,2.59872
2023-04-02 14:00:00,0.0,0,4.817739,90.73579,166.65187,0.99390453,2.774011
2023-04-02 15:00:00,0.0,0,6.4866023,88.69555,168.25218,0.8572709,2.7785347
2023-04-02 16:00:00,0.0,0,8.929452,79.27303,181.26396,0.5784769,2.6429098
2023-04-02 17:00:00,0.0,0,11.918324,71.83196,181.37846,0.202452,2.4929888
2023-04-02 18:00:00,0.0,0,13.870995,65.93757,176.21454,0.133209,1.9456259
2023-04-02 19:00:00,0.0,0,15.139306,61.66963,176.71014,0.12628357,1.5523251
2023-04-02 20:00:00,0.0,0,15.376957,56.519043,183.15808,0.12071589,1.4007746
2023-04-02 21:00:00,0.0,0,15.159217,53.04121,187.50212,0.12603281,1.4323984
2023-04-02 22:00:00,0.0,0,14.77219,51.202557,184.02728,0.103463314,1.4457864
2023-04-02 23:00:00,0.0,0,13.06749,51.40991,177.71681,0.07759364,1.3849093
2023-04-03 00:00:00,0.0,0,12.3107605,48.55476,183.72932,0.07968589,1.2737745
2023-04-03 01:00:00,0.0,0,9.723548,46.37637,188.13795,0.05527371,1.703689
2023-04-03 02:00:00,0.0,0,7.6293826,42.891193,184.26453,0.06346627,1.7568601
2023-04-03 03:00:00,0.0,0,7.2072263,38.69623,187.3034,0.09575274,1.7466625
2023-04-03 04:00:00,0.0,0,9.694617,32.900215,207.88338,0.2498979,1.9257736
2023-04-03 05:00:00,0.0,0,12.718347,30.147085,236.26442,0.7522895,2.0903504
