time,level,spatial_ref,no2_conc,o3_conc,co_conc,no_conc,so2_conc
2023-09-01 00:00:00,0.0,0,9.217543,53.178635,178.18974,0.047482017,2.6746037
2023-09-01 01:00:00,0.0,0,7.679978,57.103367,169.75114,0.041416798,2.5053039
2023-09-01 02:00:00,0.0,0,7.331831,57.27464,165.68216,0.045640826,2.4308803
2023-09-01 03:00:00,0.0,0,8.499795,51.7874,171.12703,0.07478699,2.4746013
2023-09-01 04:00:00,0.0,0,12.375796,42.887604,184.72649,0.1610679,2.7907288
2023-09-01 05:00:00,0.0,0,14.7708435,44.42349,199.58427,1.0308704,3.4818547
2023-09-01 06:00:00,0.0,0,10.948662,51.509403,203.73927,1.762654,4.2432003
2023-09-01 07:00:00,0.0,0,7.8335547,56.574444,202.05586,1.3963013,4.484382
2023-09-01 08:00:00,0.0,0,5.369285,72.52178,202.13496,0.84475994,4.320858
2023-09-01 09:00:00,0.0,0,4.084905,87.73166,188.77435,0.81376547,4.1940804
2023-09-01 10:00:00,0.0,0,3.984576,97.34115,201.18935,0.7672548,3.977085
2023-09-01 11:00:00,0.0,0,4.6459174,101.14972,203.97778,0.72214454,3.4508927
2023-09-01 12:00:00,0.0,0,5.3980317,105.28146,203.50987,0.6404951,3.2495985
2023-09-01 13:00:00,0.0,0,6.1343246,106.179375,205.5143,0.7128523,3.0100768
2023-09-01 14:00:00,0.0,0,6.6171994,106.78229,202.34497,0.773079,3.014633
2023-09-01 15:00:00,0.0,0,7.6810417,105.595726,207.36513,0.62378484,3.1802518
2023-09-01 16:00:00,0.0,0,8.329137,101.064674,207.1085,0.5168944,3.3337774
2023-09-01 17:00:00,0.0,0,12.845223,88.22592,215.55627,0.18843575,3.5082595
2023-09-01 18:00:00,0.0,0,16.073936,76.33097,218.75728,0.0786965,3.6111548
2023-09-01 19:00:00,0.0,0,18.270166,70.74362,222.57954,0.088431776,4.049163
2023-09-01 20:00:00,0.0,0,21.095182,64.6348,231.05981,0.08196051,4.286029
