time,level,spatial_ref,no2_conc,o3_conc,co_conc,no_conc,so2_conc
2023-05-01 00:00:00,0.0,0,10.066444,45.24118,183.28119,0.09946104,1.97924
2023-05-01 01:00:00,0.0,0,9.396473,43.05475,183.23872,0.0885733,1.6491958
2023-05-01 02:00:00,0.0,0,8.831773,42.67149,170.9104,0.09096545,1.7111621
2023-05-01 03:00:00,0.0,0,9.601197,40.425232,167.42735,0.101900704,1.7080784
2023-05-01 04:00:00,0.0,0,12.9194765,38.500103,185.32146,0.37324572,2.0962758
2023-05-01 05:00:00,0.0,0,12.412656,40.155228,206.14893,2.2280815,2.4494135
2023-05-01 06:00:00,0.0,0,10.421132,45.11417,212.44176,3.6397135,3.1269267
2023-05-01 07:00:00,0.0,0,8.631076,54.46697,202.29768,2.2822413,3.9698544
2023-05-01 08:00:00,0.0,0,7.69502,65.38383,202.15997,1.4793841,3.8831196
2023-05-01 09:00:00,0.0,0,7.703154,71.06152,199.36174,1.1952938,3.6078577
2023-05-01 10:00:00,0.0,0,6.4782376,77.86641,194.09068,1.0223036,3.378543
2023-05-01 11:00:00,0.0,0,5.034414,84.85297,174.22432,0.7308104,3.135952
2023-05-01 12:00:00,0.0,0,4.1590543,86.96793,167.8301,0.5848554,2.7884398
2023-05-01 13:00:00,0.0,0,4.2660317,87.16428,170.74055,0.5790096,2.563584
2023-05-01 14:00:00,0.0,0,5.0698047,85.85314,167.42665,0.6070771,2.407201
2023-05-01 15:00:00,0.0,0,5.791349,85.251366,162.16747,0.5794912,2.5443404
2023-05-01 16:00:00,0.0,0,8.13272,81.91955,172.94432,0.6816921,2.7276866
2023-05-01 17:00:00,0.0,0,11.964564,72.189476,186.74683,0.44976094,2.8972166
2023-05-01 18:00:00,0.0,0,17.301912,62.980892,202.57263,0.18690057,3.1006546
2023-05-01 19:00:00,0.0,0,18.501417,55.423832,219.11316,0.18110166,3.0403092
2023-05-01 20:00:00,0.0,0,20.302048,49.81212,216.6737,0.21053086,3.1587114
2023-05-01 21:00:00,0.0,0,19.272879,47.373734,219.89478,0.22111738,3.0449228
2023-05-01 22:00:00,0.0,0,16.189367,46.95911,210.842,0.14043583,2.9496248
2023-05-01 23:00:00,0.0,0,12.496217,47.025482,202.14105,0.102101736,2.6844456
2023-05-02 00:00:00,0.0,0,9.275885,47.46466,190.9674,0.07730172,1.9850006
2023-05-02 01:00:00,0.0,0,6.7931504,50.418564,180.85927,0.06768512,1.8529807
2023-05-02 02:00:00,0.0,0,6.2510567,50.384308,171.31963,0.07141458,1.8509856
2023-05-02 03:00:00,0.0,0,6.1296253,48.00588,171.48347,0.0859958,2.0073
2023-05-02 04:00:00,0.0,0,7.1110806,45.178577,179.66736,0.34888712,1.9641131
2023-05-02 05:00:00,0.0,0,8.377391,46.807217,206.90367,1.0055236,2.474053
2023-05-02 06:00:00,0.0,0,7.965492,52.13503,210.7091,2.534507,3.2870655
2023-05-02 07:00:00,0.0,0,5.8146605,63.72343,183.74487,1.4396712,3.833603
